(None, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(123.57662077906299, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.59683286811973, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.64297202994587, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.4297121495245, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.90152583147011, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.50508704747448, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.99757888762048, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.36014096967799, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.52013591081352, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.8870409397269, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.96363642457482, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.6785356590003, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.80542667774733, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.81437115577526, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.25052499558497, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.97437152762532, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.21528924033633, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.70565372645905, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.50654555805865, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.64593342856537, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.35505907960152, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.60357104213384, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.35060010129226, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.48103739473027, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.77946861344994, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.95247474753, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.18783418987522, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.49482238200514, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.58595118166882, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.15868870443686, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.87594958685543, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.20538410356089, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.33477610597521, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.41886065757922, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.10358924432953, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.41190630468184, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.5985517713909, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.1226597154723, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.0663934509877, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.25066074584399, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.58042023636546, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.21954867044492, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.50595889225988, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.09947483893748, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.51701267492358, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.42797804763006, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.40951931796653, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.54070163521688, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.34305521531802, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.06665164254878, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.28855842226415, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.85443765585734, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.95935671470953, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.50978933426188, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.62841156305014, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.275009753014, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.5176143784657, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.49499210593042, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.43995969525251, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.94850312899027, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.77815720154118, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.62054069393571, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.12062895709356, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.04695619493364, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.38566664467321, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.45154393671274, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.98004678755824, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.13881485219426, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.10067445405738, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.59804846179571, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.42295806141749, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.57194746111381, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.17636914829035, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.95563854173164, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.11064398096542, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.90638430267154, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.64067830477245, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.394673450511, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.21243789788765, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.14132375433364, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.57454729072984, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.0776667857452, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.80523279824124, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.00081103707555, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.38121432116529, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.61146295900826, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.5905935208853, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.19608117450936, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.83048028669694, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.15081223118128, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.78853067252219, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.88633845227518, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.37600582230868, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.08746086633766, [None, None, None, None])
(124.12173085437522, [215.33203125, 258.3984375, 86.1328125, 21834.66796875])
(126.661040019098, [215.33203125, 258.3984375, None, None])
(128.21599779150807, [215.33203125, 258.3984375, 215.33203125, 86.1328125])
(128.38732030501004, [215.33203125, 258.3984375, 215.33203125, None])
(126.5182706500059, [215.33203125, None, 215.33203125, 215.33203125])
(124.3551862324962, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.14246309373561, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.86760945696699, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.93847146925461, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.17974406335212, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.19565617111436, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.9671190906772, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.60293517415562, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.09546485243015, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.12154326508006, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.53059521918058, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.71538403541106, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.95101738061686, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.90691316849511, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.17135512279876, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.42101195538949, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.09288453521026, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.19536603088802, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.54978888216874, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.92389785434258, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.49597759267573, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.55460584901245, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.40215216033516, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.25914852807293, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.1914659212564, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.71401146876708, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.42022610174325, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.43672064141697, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.39399510116863, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.89932619225988, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.49264934142343, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.94412921630595, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.78997390974679, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.92574845841823, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.57418396372557, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.35339651366556, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.50748263373518, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.21777589965636, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.66579661075242, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.06085905099681, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.97852299654329, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.33867291318634, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.6280075378258, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.80236307419847, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.18050425823233, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.9140210156018, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.81461628433435, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.5113851290723, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.26444852974997, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.8989871376179, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.80115324634801, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.494365007869, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.90526093917924, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.94778270064079, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.23826350913811, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.78598230799588, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.78635635514428, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.57683760267022, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.61840182711262, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.79052411337388, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.79086138397145, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.15470614025108, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.63758392299016, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.83417169549136, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.34520187311837, [None, None, None, None])
(126.50575551003632, [172.265625, 129.19921875, 21791.6015625, 86.1328125])
(128.90031077811426, [172.265625, None, None, 86.1328125])
(125.82790007881266, [172.265625, 215.33203125, 21791.6015625, 86.1328125])
(127.65449443253344, [172.265625, 215.33203125, 21791.6015625, 86.1328125])
(124.26928624635771, [172.265625, 215.33203125, None, 86.1328125])
(127.01386574006321, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(122.68170574276692, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(123.33929934766257, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(125.50472387978387, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(124.56422340871649, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(124.84135337681684, [172.265625, 215.33203125, 86.1328125, 86.1328125])
(124.13599781691084, [172.265625, 215.33203125, None, None])
(124.59215926974208, [172.265625, 215.33203125, 86.1328125, 215.33203125])
(123.70534999450037, [172.265625, 215.33203125, None, 215.33203125])
(122.40841245917494, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(123.01783674717461, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.94459091432071, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.91097737264263, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.7666960382186, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(123.33297930804963, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.38821183336741, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(121.90423376827867, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.49502145105018, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.30126769246627, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(121.73650961539337, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(121.37124217917851, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(121.860077088249, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.09308074353021, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(121.6317099673058, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.10715007360365, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(122.72568520436249, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(120.32808883477864, [172.265625, 215.33203125, 215.33203125, 215.33203125])
(130.59012758211185, [None, 215.33203125, 215.33203125, 215.33203125])
(129.42137345100576, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.92872889277471, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.10057242096397, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.45022477917135, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.13790709234995, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.56526383888212, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.85501044597314, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.26963629222044, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.6595658351248, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.71687876548296, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.24230173638728, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.5298970976965, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.4718125333051, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.92616784618819, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.23296756487376, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.25188490247477, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.56030909698859, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.40720436291339, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.05399081529282, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.88931398017012, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.36794758215001, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.14776276346939, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.82763477479656, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.61443209844875, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.29402248284107, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.04904975655124, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.70328020093974, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.95273859781923, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.87246915301432, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.03174170531881, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.36176095429532, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(117.87179875597894, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.45019488087853, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.0198623208135, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.51996153154892, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.57891175734996, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.98324253367811, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.16872290600476, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.04978493475959, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.14308777429602, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.03612552126819, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.72139295059829, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.71842169476655, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.23264805758883, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.83377206365574, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.57066379986234, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.49830429004774, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.23936334166113, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.43794007708075, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.42540865455251, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.85433907961496, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.54392371148273, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.18476637854246, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.92693527317901, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.3979904049482, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.79130968355886, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.62577190289403, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.73789523842181, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.68564148149399, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.8368082986346, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.05106328120934, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.25904946562413, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.12534779855082, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.87698313581652, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.26114226247194, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.75284327799348, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.34721876810923, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.5548777463245, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.7016471940664, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.61368424056289, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.57052321010976, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.01745069343666, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.22310304770639, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.08020116310958, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.55384000371586, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.31109223591463, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.2530453796707, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.07201840718116, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.02690476537906, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.78297570801166, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.85521889952123, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.9413059860205, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.6838681239931, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.66973497549219, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.28597824963248, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.99183258402397, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.88124773140247, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.84897942898613, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.45137916438276, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.83111881229473, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.21828920684476, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.5675582943536, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.68840298178844, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.7390954834274, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.4705841923263, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.69135204839705, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.8082990022414, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.51149444454191, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.85620301096459, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.25003359081646, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.58013772228205, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.38763988161378, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.68926924501463, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.32451129896464, [None, None, None, None])
(123.56728031059971, [172.265625, 215.33203125, 258.3984375, 86.1328125])
(126.04320635961388, [172.265625, 215.33203125, 258.3984375, None])
(127.42281217951229, [None, 215.33203125, None, 215.33203125])
(128.3390533253965, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(125.88769044332136, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(123.83074509571628, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(125.5444521752276, [215.33203125, 215.33203125, None, 215.33203125])
(124.99785911039724, [215.33203125, 215.33203125, 21791.6015625, 215.33203125])
(123.87939326407476, [215.33203125, 215.33203125, None, 215.33203125])
(124.5177336491569, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.81056855315924, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.77488478485832, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.53401994387036, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.76867370360617, [None, None, None, None])
(120.31474457517487, [258.3984375, 215.33203125, 21791.6015625, 129.19921875])
(121.56364670705356, [258.3984375, 215.33203125, None, None])
(123.55116809748932, [None, 215.33203125, 215.33203125, 21791.6015625])
(123.24010262625418, [215.33203125, 215.33203125, 215.33203125, None])
(122.0484712554817, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.41069725769808, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.86526885733423, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.14738452323974, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.27137496747893, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.21280778619324, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.73515696123792, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.0915508070964, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.38750489254306, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.36925486428191, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.16317725191081, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.74087804958506, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.49742700049825, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.86722924600696, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.18212699598286, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.27838026194885, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.07787977048798, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.15991179212999, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.03610392591385, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.198692323649, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.92581398762508, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.34218822677119, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.10864020690671, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.08303169664177, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.71555288729965, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.74888386630258, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.88190716912715, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.35799700245353, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.0520084027399, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.12562213066458, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.256579905022, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.18855595277299, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.35133708842335, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.93947772298598, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.47276341490576, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.3740082785912, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.3450374102781, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.32513869916964, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.05127971163972, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.11139192134365, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.14988943866308, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.56034592453872, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.53898966348274, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
